	Chrom	Gene Name	Strand	Start	End	Position	p-value	Ratio Difference	Absolute ratio difference	n1: rna	n2: rna	N1: rna	N2: rna
6257	chr8	LYN	+	56009907	56014169	56011357	0.8459999087302184	0.03300070337867975	0.03300070337867975	2.2521337126600285	0.8250355618776671	35.789655172413795	27.56896551724138
6258	chr8	PPP2CB	-	30785615	30786307	30785781	0.004865528525620013	0.12393457585796569	0.12393457585796569	595.4096385542168	456.7048192771084	1054.963878326996	1036.8954372623575
6259	chr8	DGAT1	-	144314583	144316709	144316393	0.523351178409304	0.08454932955332828	0.08454932955332828	76.31049723756907	84.4049723756906	172.87974683544303	236.5221518987342
6260	chr8	LSM1	-	38163338	38163840	38163507	0.9756709036926082	-0.012834633273178353	0.012834633273178353	523.0295857988166	341.29585798816566	816.1501501501501	522.1111111111111
6261	chr8	TRIM35	-	27284885	27288127	27285452	0.1169861756168285	-0.23776463779802198	0.23776463779802198	58.39506172839506	91.62257495590829	131.54168224299065	134.40448598130837
6262	chr8	C8orf82	-	144525732	144527787	144526224	0.9869647316381837	0.003862830362351209	0.003862830362351209	2.8008130081300813	3.752032520325203	88.22776711452335	134.5662188099808
6263	chr8	ELOC	-	73945118	73946820	73946574	0.1351623754304681	-0.018682571547784826	0.018682571547784826	192.2438186813187	149.40315934065933	2619.3739837398375	1622.6138211382113
6264	chr8	MTMR9	+	11322624	11328146	11323611	0.5353924324545798	-0.1678457644479826	0.1678457644479826	52.10077177508269	53.8851157662624	98.44680851063829	77.3019250253293
6265	chr8	ASAP1	-	130052103	130054805	130052732	0.006850700310700424	-0.31152369875575625	0.31152369875575625	272.05087440381556	376.543720190779	359.4119633381573	352.4182344428365
6266	chr8	TMEM64	-	90621994	90625862	90623567	0.09210100236129135	0.12411952260656087	0.12411952260656087	56.49268912905276	28.914176732358552	191.53202614379086	169.2549019607843
6267	chr8	ATP6V1H	-	53715542	53716024	53715671	0.018962132834903837	0.042840217198629384	0.042840217198629384	37.95348837209303	31.829457364341085	440.0113314447592	733.1359773371105
6268	chr8	MSRA	+	10428147	10428891	10428697	0.22911879150570666	-0.24614209247980345	0.24614209247980345	176.27319587628867	214.67525773195877	199.88545454545456	190.31272727272727
6269	chr8	PPP2R2A	+	26370133	26372680	26371129	0.9065762634005063	-0.00903332261129737	0.00903332261129737	49.34300451321728	36.831076724693744	578.5732931726908	390.5020080321285
6270	chr8	CLN8	+	1780249	1786570	1780727	0.7153708033477826	-0.08521746424126853	0.08521746424126853	24.09173369844258	24.819613212390895	87.05648535564853	68.57112970711297
6271	chr8	TMEM276-ZFTRAF1	-	144449581	144450770	144449932	0.9971971141170419	-0.0026021602937590094	0.0026021602937590094	19.877492877492877	26.6011396011396	180.95942720763722	236.5656324582339
6272	chr9	RABEPK	+	125233687	125234161	125234039	0.4747870255155988	-0.008431045074289637	0.008431045074289637	5.032786885245901	7.081967213114754	607.3153409090909	423.6136363636364
6273	chr9	NAA35	+	86021900	86025462	86022272	0.2975140386673565	-0.10911945257292656	0.10911945257292656	13.818808777429467	11.62037617554859	119.30645161290323	51.65860215053763
6274	chr9	EHMT1	+	137834772	137836127	137835722	0.8425586244737944	0.06844748254346489	0.06844748254346489	154.4962962962963	136.22962962962964	196.3536842105263	189.63473684210527
6275	chr9	MYORG	-	34366665	34373006	34368932	0.6903157959076206	-0.20682644512787374	0.20682644512787374	11.858403176003529	22.583149536832817	26.482326951399116	34.498527245949916
6276	chr9	RBM18	-	122237621	122242043	122241808	0.254543892364597	-0.08650256652697355	0.08650256652697355	45.52854072128015	47.833532362073086	242.268085106383	174.30212765957447
6277	chr9	CAVIN4	+	100585764	100588389	100586587	0.8844124565750129	-0.16004233961058217	0.16004233961058217	8.317425083240844	9.788568257491676	17.52004860267315	15.420413122721747
6278	chr9	CCDC107	+	35660745	35661511	35661174	0.9617509485783025	-0.014762020998682901	0.014762020998682901	73.62314540059347	96.12166172106825	251.97435897435898	313.1538461538462
6279	chr9	GABBR2	-	98288108	98290749	98290279	0.007756937722416065	-9.072687303548316	9.072687303548316	12.785812989405803	30.040534315983418	10.36808510638298	2.9148936170212743
6280	chr9	C9orf78	-	129827289	129828252	129827793	0.036673759230092265	0.22137868430451613	0.22137868430451613	452.3313492063492	372.8511904761905	447.3289760348584	472.08061002178647
6281	chr9	LHX2	+	124032419	124033301	124033120	0.8562719267180818	-0.06033621635049724	0.06033621635049724	92.39779005524862	88.45856353591161	168.1155492154066	145.02710413694723
6282	chr9	PPP6C	-	125146572	125149921	125149576	0.5476963221325554	0.024259087408357777	0.024259087408357777	156.48368841544607	143.88748335552597	828.0666666666667	873.5507246376811
6283	chr9	RGS3	+	113596767	113597738	113597426	0.9438335743129933	0.050088230934375755	0.050088230934375755	453.7628205128205	406.35897435897436	319.6661608497723	296.742033383915
6284	chr9	TMEM8B	+	35853504	35865515	35854423	0.9992071855328998	0.037623036796703646	0.037623036796703646	0.13757663180670754	1.2084385142445004	0.44396082698585415	4.4385201305767135
6285	chr9	FKTN	+	105635050	105641118	105636155	0.4445213613513478	0.48250286922168284	0.48250286922168284	37.49083215796897	28.655651823493855	28.24796380090497	33.92398190045249
6286	chr9	ERCC6L2	+	96012224	96018447	96014550	0.8093943973523787	0.2256219059748517	0.2256219059748517	5.064921734667693	3.2938157557095202	9.399828030954428	10.51633705932932
6287	chr9	NDOR1	+	137216271	137219361	137217005	0.77353665461571	0.0933056688937422	0.0933056688937422	59.67147707979626	35.77801358234296	108.06948228882834	77.97275204359673
6288	chr9	TJP2	+	69254208	69255208	69254650	0.935842542409526	0.07191721389623118	0.07191721389623118	151.51433691756273	39.68279569892473	175.95248868778282	50.28280542986426
6289	chr9	KYAT1	-	128832941	128833643	128833194	0.9845009634122961	-0.02498809129142543	0.02498809129142543	47.07114624505929	37.62450592885376	92.09354120267261	70.18040089086861
6290	chr9	CDKN2A	-	21967751	21974857	21973908	0.8457679584951753	-3.718055009082633	3.718055009082633	485.05733311677767	384.90076335877865	26.236037934668047	17.33298208640673
6291	chr9	COL27A1	+	114310548	114312511	114311229	0.28165151960530527	-0.9607320729809345	0.9607320729809345	56.89157566302652	91.198127925117	34.96916299559472	35.24375917767989
6292	chr9	QSOX2	-	136206332	136209275	136207513	0.0552526972996284	-0.35333473619924716	0.35333473619924716	290.5173581710415	273.39542760372564	287.5953461975029	200.51078320090807
6293	chr9	DNAJC25	+	111653099	111654345	111653303	0.22357089784123302	-0.19266282015087116	0.19266282015087116	45.76391554702495	63.0489443378119	118.95098039215686	109.19607843137256
6294	chr9	APTX	-	32972615	32973688	32973510	0.7444650201091338	-0.06929062132861541	0.06929062132861541	201.3631284916201	153.8737430167598	324.7808988764045	223.23595505617973
6295	chr9	SLC2A8	+	127407111	127407898	127407663	0.6136779342850391	0.10733627393524564	0.10733627393524564	20.52340425531915	11.995744680851065	63.20108695652175	55.17934782608695
6296	chr9	DNAJB5	+	34997025	34998900	34998412	0.8159798109651502	0.01813383886519945	0.01813383886519945	1.2151639344262295	0.22950819672131148	49.732516222062	36.42898341744773
6297	chr9	DCAF12	-	34086386	34088508	34087813	0.6323854034625337	-0.10447608016644272	0.10447608016644272	297.6811492641906	263.26419060967066	339.5007194244605	268.2820143884892
6298	chr9	CAAP1	-	26840684	26842647	26841056	0.6774939419032191	0.02996721984081223	0.02996721984081223	12.881720430107526	7.379032258064516	147.03582652419863	128.0144563167819
6299	chr9	DCAF10	+	37861139	37867664	37862046	0.8358490811105593	-0.03906901236576393	0.03906901236576393	46.86952652189391	87.80277678889284	158.2888643880926	261.96471885336274
6300	chr9	CDKN2B	-	22002902	22009313	22004765	0.7497418907075298	-0.16696824725827686	0.16696824725827686	49.680085882984436	48.32581857219538	68.20448548812666	53.97317502198768
6301	chr9	JAK2	+	5126683	5129948	5128182	0.37148226975893445	0.19811797000765102	0.19811797000765102	4.909399773499434	2.5101925254813136	16.83522348232155	26.847898599066042
6302	chr9	GLDC	-	6532466	6533160	6532646	0.047925315629377865	-0.23369842654074613	0.23369842654074613	127.19444444444444	179.37222222222223	239.0603112840467	234.2412451361868
6303	chr9	TMOD1	+	97599633	97601743	97600389	0.36275848434529495	1.5651777201659378	1.5651777201659378	52.767355982274744	46.980797636632204	14.391534391534385	22.35714285714286
6304	chr9	PRPF4	+	113291466	113292905	113292554	0.6206167259763518	-0.06315874649667041	0.06315874649667041	305.005698005698	242.5099715099715	541.2959558823529	387.00551470588243
6305	chr9	XPA	-	97674908	97675587	97675411	0.9721212548332047	-0.032200845991072535	0.032200845991072535	46.0934393638171	55.562624254473164	86.83522727272727	98.68750000000001
6306	chr9	UBQLN1	-	83659967	83661939	83660294	0.24805891740128794	0.1707110043748702	0.1707110043748702	367.48623853211006	266.2966360856269	364.63039513677813	318.11003039513685
6307	chr9	SNAPC3	+	15459718	15461626	15461075	0.0007102542355574514	0.6245802329080203	0.6245802329080203	92.12522686025409	44.51361161524501	86.49521002210759	101.05011053795137
6308	chr9	SNAPC3	+	15461630	15466735	15464307	0.15351520620062387	-0.9439169215611367	0.9439169215611367	81.35955518945634	122.36367380560132	52.14904744116548	48.8662682106836
6309	chr9	PALM2AKAP2	+	110168398	110172512	110169979	0.32352521078713115	-0.28772202700516925	0.28772202700516925	295.59060402684565	285.9111725227004	222.4130297280202	176.84440227703982
6310	chr9	TUT7	-	86287732	86288744	86288044	0.994393251111579	0.056063478154171564	0.056063478154171564	14.58974358974359	19.685897435897434	13.355714285714287	18.995714285714282
6311	chr9	SMU1	-	33041764	33047391	33047236	0.22979464632736804	0.05171474433566958	0.05171474433566958	66.58516081871345	53.971856725146196	367.60645161290324	417.0387096774194
6312	chr9	ANKS6	-	98732008	98736623	98735437	0.9791607861937796	-0.04964055507338927	0.04964055507338927	33.3636628754739	66.99475065616798	40.77655986509276	77.19645868465432
6313	chr9	STOML2	-	35099775	35100172	35100004	0.9274108422137735	-0.010054321861551252	0.010054321861551252	946.0786026200873	983.9563318777292	2037.8928571428573	2074.5535714285716
6314	chr9	DENND4C	+	19371755	19374281	19372862	0.026163678930301918	1.2074095754502232	1.2074095754502232	36.92952783650458	44.97251585623679	18.49051490514905	56.94128274616079
6315	chr9	PTBP3	-	112217714	112223983	112218877	0.4978139274082819	-0.083898642042125	0.083898642042125	38.760963026655205	38.34393809114359	163.90168429298865	119.67978848413631
6316	chr9	VLDLR	+	2653832	2660056	2654460	0.9821455369563767	-0.008279475680556717	0.008279475680556717	5.007862759113652	6.035025017869907	76.1656050955414	81.52229299363057
6317	chr9	RABL6	+	136840321	136841187	136840954	0.9934225672157238	0.023038295951921972	0.023038295951921972	280.5793991416309	281.5450643776824	185.29383886255926	188.80410742496048
6318	chr9	PRRC2B	+	131495739	131500193	131496331	0.040570622467571184	-0.12829010436777	0.12829010436777	272.87700673226306	377.924132573796	596.0996621621623	644.8547297297297
6319	chr9	WDR31	-	113313221	113316909	113315717	0.8116075684227987	2.4701388207174277	2.4701388207174277	0.2387820512820513	6.205929487179487	0.0855704697986577	19.373322147651002
6320	chr9	MSANTD3	+	100445168	100451734	100448249	0.47607250119660394	2.959848005503326	2.959848005503326	204.87604017216643	223.6723098995696	20.90522557611166	32.69879909120414
6321	chr9	TRUB2	-	128305158	128309875	128309130	0.8656363982276924	-0.009638588916962954	0.009638588916962954	16.901309164149044	18.890735146022156	354.8107382550336	329.8348993288591
6322	chr9	RFX3	-	3218296	3225280	3220150	0.9153949881419859	0.30696170121373545	0.30696170121373545	5.9789644012944985	10.452535059331176	5.16335282651072	12.282651072124757
6323	chr9	LINGO2	-	27937616	27950706	27939771	0.9887734202458116	0.18074636277699502	0.18074636277699502	0.54292343387471	0.5846867749419954	0.8855052583447645	1.3522633744855965
6324	chr9	TOPORS	-	32540543	32544326	32542650	0.8696337755689779	0.1500437152800207	0.1500437152800207	62.8030374940674	57.72710014238253	54.2881861575179	57.33711217183771
6325	chr9	CTSV	-	97029676	97033048	97032664	0.5675752610718118	0.012386020299306239	0.012386020299306239	6.472556894243641	5.873493975903615	236.95572916666666	393.4166666666667
6326	chr9	MTAP	+	21861975	21867081	21866191	0.015068643217494168	-0.17015092783730468	0.17015092783730468	13.992134831460675	41.5123595505618	128.0040322580645	148.54435483870967
6327	chr9	DMAC1	-	7796499	7798637	7798253	0.09772265371039703	-0.01550476583933802	0.01550476583933802	21.116305587229192	30.583808437856327	1142.0130208333333	899.6510416666666
6328	chr9	TXN	-	110243809	110244219	110243982	0.9993242036201222	-7.733125623697427e-05	7.733125623697427e-05	55.27745664739884	47.45086705202312	5248.206751054852	4472.291139240507
6329	chr9	PSIP1	-	15464065	15465580	15464308	0.0004685094962779096	0.7391451929708567	0.7391451929708567	240.86008230452674	215.40329218106996	139.57783018867926	218.3537735849057
6330	chr9	NCS1	+	130226388	130237303	130233612	0.18111379816008302	-1.9738475842339551	1.9738475842339551	242.12381468436737	196.9859116770523	65.08167220376524	34.59440753045405
6331	chr9	UBAP2	-	33921692	33922599	33922029	0.5733530536180271	0.118773411881127	0.118773411881127	313.83976261127594	337.58456973293767	292.6666666666667	354.021052631579
6332	chr9	NOL6	-	33461352	33462813	33462219	0.004802594137161489	-0.6567487368611442	0.6567487368611442	425.15686274509807	215.74855824682814	358.58080808080814	117.10101010101013
6333	chr9	IARS1	-	92210206	92210889	92210485	0.6210727628714405	-0.04188276654677692	0.04188276654677692	161.01433691756273	130.66666666666666	542.4232673267327	385.759900990099
6334	chr9	MRPL41	+	137552073	137552555	137552351	0.7641955336635691	-0.043472683610737306	0.043472683610737306	2122.926470588235	1295.8823529411766	1887.5035971223024	1109.2985611510794
6335	chr9	KDM4C	+	7174552	7175648	7175422	0.046773629505794306	0.21531491567379707	0.21531491567379707	35.424778761061944	21.938053097345133	86.85632183908046	113.94022988505746
6336	chr9	POLE3	-	113407234	113408983	113408878	7.828586717705316e-05	-0.22884345451492039	0.22884345451492039	680.5888077858881	460.2670316301703	1210.5523809523809	581.8380952380951
6337	chr9	SLC44A1	+	105389032	105397346	105390421	0.8905941391042601	-0.06842713253008442	0.06842713253008442	6.020794223826715	8.674368231046932	28.836573074154064	31.29085673146148
6338	chr9	PUM3	-	2804151	2804463	2804387	0.3303765603405971	-0.16169058260885028	0.16169058260885028	122.71610169491525	85.88559322033899	231.86842105263156	124.30263157894737
6339	chr9	GOLGA1	-	124878274	124880610	124879217	0.23612314881697313	0.4838577949902201	0.4838577949902201	72.08165429480381	92.37539766702015	49.132806891600865	93.9519023689878
6340	chr9	NIBAN2	-	127505342	127507431	127506168	0.6879424746878052	0.07546045464270823	0.07546045464270823	313.88014527845036	463.09806295399517	345.30007917656366	555.575613618369
6341	chr9	POLR1E	+	37503042	37503697	37503264	0.16620139713364723	-0.08140320223471209	0.08140320223471209	696.9792147806005	819.4434180138568	1142.6531531531532	1185.2477477477478
6342	chr9	CFAP157	+	127713833	127716002	127714521	0.9738208216736177	-0.014971176176986595	0.014971176176986595	23.71978392977718	30.470627954085078	114.03197674418607	136.65116279069767
6343	chr9	PSAT1	+	78328980	78330093	78329765	0.9963537058502759	-0.006356231948461355	0.006356231948461355	710.6219512195122	243.10670731707316	945.0331210191083	320.5898089171974
6344	chr9	NCBP1	+	97671085	97673748	97673128	0.28097190957083645	-0.3480360030330639	0.3480360030330639	63.214516129032255	76.01290322580645	82.76162506118453	68.36612824278022
6345	chr9	PMPCA	+	136423094	136423761	136423507	1.5846410704455175e-06	-0.2720846675271632	0.2720846675271632	440.16141732283467	383.88582677165357	938.0169491525423	517.8329297820824
6346	chr9	MRPS2	+	135503541	135504673	135504466	0.6114564673318997	-0.04840641098629639	0.04840641098629639	468.42995169082127	373.84057971014494	869.7016216216216	636.8486486486486
6347	chr9	SURF2	+	133361055	133361158	133361142	0.8483748600410863	0.10545034730714742	0.10545034730714742	84.3125	91.4375	89.70114942528735	109.57471264367814
6348	chr9	PTCH1	-	95442979	95447451	95444116	0.6293752067816294	-0.39382748358845365	0.39382748358845365	23.700967458223396	37.9674582233949	26.151124437781114	29.202698650674662
6349	chr9	NELFB	+	137272781	137273542	137273421	0.37860143472373897	-0.30229273799260303	0.30229273799260303	301.25619834710744	436.4297520661157	187.534375	228.65312500000005
6350	chr9	NFX1	+	33347662	33348731	33348364	0.6896801380651039	0.25209012413876364	0.25209012413876364	98.06811989100818	95.61307901907357	67.06552706552706	79.0071225071225
6351	chr9	SETX	-	132261355	132264985	132263898	0.9189384934360704	0.10323240877940032	0.10323240877940032	33.165552497050726	38.05387337790012	39.39006439742411	51.511499540018406
6352	chr9	CTNNAL1	-	108942576	108942871	108942659	0.27444648632906976	-0.24141778834509076	0.24141778834509076	384.7951807228916	292.6385542168675	331.56603773584914	208.73584905660374
6353	chr9	CAMSAP1	-	135808486	135811611	135809950	0.33871092543412273	0.0909510328530087	0.0909510328530087	82.13046448087432	90.4153005464481	207.16195063214934	295.9542444310656
6354	chr9	HABP4	+	96489981	96491336	96490158	0.3697389540322971	-0.07691467574622385	0.07691467574622385	172.09337860780985	176.61120543293717	442.3502824858757	379.0282485875706
6355	chr9	CDC37L1	+	4706010	4708399	4707488	0.5304896440069481	0.19445491645303137	0.19445491645303137	25.94072447859495	25.17124039517014	42.72936400541271	61.00067658998647
6356	chr9	TOMM5	-	37588412	37592597	37592481	0.0026884272346846243	-0.08502520267016761	0.08502520267016761	629.8284590808553	263.9233226837061	2478.344827586207	778.1724137931035
6357	chr9	NOL8	-	92297357	92297886	92297609	0.8406129589464064	-0.08701102613711925	0.08701102613711925	39.63492063492063	43.07142857142857	79.52346570397111	73.5740072202166
6358	chr9	NR6A1	-	124517274	124522793	124518792	0.5691486332854973	-0.7092917320149357	0.7092917320149357	13.581686429512516	20.920289855072465	14.109722569357661	12.513121719570112
6359	chr9	RC3H2	-	122844555	122849822	122848775	0.9201914662592172	0.11364062035651945	0.11364062035651945	83.16398104265403	61.777962085308054	69.61222540592166	57.147086914995235
6360	chr9	ZNG1F	-	41131308	41131840	41131416	0.99646733766641	-0.0060180824253663265	0.0060180824253663265	1.3611111111111112	2.0277777777777777	22.79952830188679	30.8561320754717
6361	chr9	SURF1	-	133351757	133351982	133351832	0.7919550453299029	-0.08220032733515198	0.08220032733515198	29.4	44.49333333333333	76.23333333333332	95.1
6362	chr9	EXOSC3	-	37779713	37780880	37780465	0.003678845770117941	-0.07134475984152923	0.07134475984152923	109.2938829787234	97.34308510638297	985.2506024096384	534.0457831325301
6363	chr9	IER5L	-	129175551	129178261	129176658	0.9996926845052272	0.0032117065213176366	0.0032117065213176366	127.86630532971996	147.35591689250225	159.69993761696816	184.78290704928258
6364	chr9	ANP32B	+	98015363	98015943	98015516	3.647098482544473e-38	-0.701376889517888	0.701376889517888	2665.6440281030445	4430.248243559719	2424.0588235294117	2459.830065359477
6365	chr9	SHB	-	37915897	37920004	37919643	0.0006935033978779487	-0.05947620062415859	0.05947620062415859	125.37239722370529	139.4773091297384	1344.9002770083102	913.426592797784
6366	chr9	FXN	+	69072611	69079076	69073075	0.9242721976737411	0.008629975722596224	0.008629975722596224	7.235627395434094	2.5960673221129813	211.1551724137931	101.26293103448276
6367	chr9	NUP214	+	131233453	131234663	131233706	0.12871825966455297	0.07534867944519594	0.07534867944519594	55.76489028213166	31.130616509926856	283.24110671936756	256.1501976284585
6368	chr9	LRRC8A	+	128916095	128918039	128917026	0.9993088586157693	0.00880334871652777	0.00880334871652777	214.02171767028628	193.38400789733464	141.59720730397422	128.69280343716434
6369	chr9	MED22	-	133338311	133344333	133340905	0.7775114204020765	-0.010382841653543348	0.010382841653543348	3.505397070161912	5.441403238242097	211.4740373395566	201.84101516919486
6370	chr9	SURF6	-	133328775	133332755	133331010	0.4615960444450953	-0.053008523898192134	0.053008523898192134	29.322595078299777	36.26398210290828	217.36446991404011	192.9868194842407
6371	chr9	BAG1	-	33252470	33255308	33255034	0.31398655291548955	0.020875200648137505	0.020875200648137505	13.944617784711388	10.13572542901716	311.86861313868616	425.1934306569343
6372	chr9	ZDHHC21	-	14611070	14619098	14615816	0.1955464544287509	-0.29094448902267933	0.29094448902267933	8.426885798567215	16.383270122208174	39.80225472273004	32.59293113954906
6373	chr9	NTMT1	+	129635207	129636135	129635808	0.05158088873603603	-0.0697879297737031	0.0697879297737031	90.44954128440367	109.38226299694189	590.359400998336	490.5058236272878
6374	chr9	GTF3C4	+	132688880	132694953	132694037	0.3783757307361205	-0.2124111767935256	0.2124111767935256	71.77401746724891	86.37772925764192	114.5805700988947	102.97556719022687
6375	chr9	COL5A1	+	134842156	134844843	134842907	0.005108959342769713	0.12940637511736724	0.12940637511736724	490.0330578512397	210.42665289256198	1022.9933422103861	601.8854860186418
6376	chr9	MAPKAP1	-	125437393	125439012	125438631	0.5073906983493941	-0.08269575061770534	0.08269575061770534	236.47092084006462	139.3562197092084	478.2362204724409	241.45144356955382
6377	chr9	MAPKAP1	-	125521467	125521765	125521567	0.9429873025354701	0.11989534563952997	0.11989534563952997	70.75	62.67	51.08585858585859	49.54040404040404
6378	chr9	ELP1	-	108867516	108869182	108868207	0.08053488381448022	0.08237414783498112	0.08237414783498112	6.422575976845152	0.1476121562952243	75.9302564102564	66.76102564102564
6379	chr9	AGTPBP1	-	85546538	85547286	85546713	0.8484332134598181	0.10069806250738417	0.10069806250738417	15.874285714285714	28.497142857142858	30.891797556719027	68.97207678883072
6380	chr9	SLC31A1	+	113260271	113264492	113261245	0.9942171669736563	-0.0160696438433392	0.0160696438433392	166.3233754234678	94.6981829380967	197.22381930184807	110.19199178644764
6381	chr9	AK3	-	4709555	4713096	4711636	0.8103237751252957	-0.019635168706050893	0.019635168706050893	59.13551177318597	67.65401249399328	398.19520547945206	402.35753424657537
6382	chr9	ODF2	+	128500066	128501292	128500960	0.9774627460479869	-0.0031464859444510773	0.0031464859444510773	34.69277108433735	41.03012048192771	573.9284116331096	645.1845637583892
6383	chr9	BRD3	-	134030304	134033705	134032674	0.5161959474346989	0.18104525494038404	0.18104525494038404	178.15654008438818	256.1877637130802	148.44422890397672	251.3831231813773
6384	chr9	CLTA	+	36211602	36212059	36211822	2.7185316373728417e-09	-0.19749182343983485	0.19749182343983485	2305.9451476793247	2454.5611814345993	3237.795454545455	2698.245454545455
6385	chr9	URM1	+	128387815	128392016	128390710	0.7927191665505567	-0.035148549669397955	0.035148549669397955	32.29709035222052	33.49234303215926	184.92262521588947	159.63903281519862
6386	chr9	ARPC5L	+	124876877	124877733	124877404	0.8965412216051152	-0.017699752236287725	0.017699752236287725	183.72948328267478	132.80243161094225	647.888045540797	440.79127134724865
6387	chr9	RAD23B	+	107329542	107332194	107330316	0.4433873237541762	-0.047028604641352334	0.047028604641352334	382.9462193823216	300.0404685835996	1006.9935400516796	702.1524547803617
6388	chr9	SPTLC1	-	92031146	92032558	92031541	0.4858609926919042	0.08252936562089169	0.08252936562089169	165.18987341772151	186.1493670886076	293.39823008849555	387.4129793510324
6389	chr9	TMEM38B	+	105773864	105776629	105775804	0.2931081985037966	0.05519802468899699	0.05519802468899699	6.709090909090909	1.0545454545454545	94.98814432989691	68.33144329896908
6390	chr9	CNTNAP3B	-	41890535	41894110	41893101	0.6041070190327871	-0.17215180174145758	0.17215180174145758	2.877630553390491	8.02494154325799	18.5203171456888	24.50148662041626
6391	chr9	ASB6	-	129634604	129638457	129636944	0.5605888203776916	0.12435550297790643	0.12435550297790643	212.64529914529913	193.0017094017094	231.64111037673496	243.18572372769333
6392	chr9	CENPP	+	92613018	92620529	92613281	0.5291890683472588	-0.20345154551940026	0.20345154551940026	29.700745033112582	22.431567328918323	69.82509505703422	35.67300380228137
6393	chr9	SPTAN1	+	128633208	128633662	128633591	0.0017304573095472879	0.22356963737296887	0.22356963737296887	607.9014084507043	622.5915492957746	652.159268929504	878.6631853785901
6394	chr9	RPS6	-	19375714	19376388	19375948	0.11295699577935231	0.005264385167124833	0.005264385167124833	16.346153846153847	10.363247863247864	1723.6954545454546	2456.434090909091
6395	chr9	ZFP37	-	113038376	113044268	113041839	0.8840117108687618	-0.03111073738040437	0.03111073738040437	0.0	0.44181345654057175	8.012762453684644	14.201317414573898
6396	chr9	SH3GLB2	-	129007035	129008791	129008037	0.06443898023904031	0.09278024666288115	0.09278024666288115	27.201596806387226	26.14570858283433	144.1021220159151	272.3912466843501
6397	chr9	INVS	+	100300567	100302175	100300814	0.6361574240669747	-0.30428245999957704	0.30428245999957704	33.71638501102131	38.845701689933875	40.825910931174086	34.372469635627525
6398	chr9	FNBP1	-	129895260	129895996	129895827	4.237290536516928e-06	-0.4076962369773024	0.4076962369773024	59.523809523809526	99.5978835978836	232.79881656804736	150.1360946745562
6399	chr9	MAN1B1	+	137108387	137109183	137108973	0.9713583779059142	-0.01362063765920335	0.01362063765920335	169.3095238095238	240.78571428571428	369.07849829351534	509.75426621160403
6400	chr9	ALG2	-	99216424	99218836	99217373	0.4912263636865203	-0.028738307470507304	0.028738307470507304	20.82613277133825	23.71022128556375	324.501025290499	255.1756664388243
6401	chr9	DDX31	-	132592996	132595112	132594498	0.8262182932172989	-0.060463924506759914	0.060463924506759914	78.11584553928095	79.77496671105193	165.46742671009775	149.79641693811072
6402	chr9	ZNG1A	-	120836	121573	121147	0.857453715798425	-0.031798426952938046	0.031798426952938046	0.9453376205787781	2.260450160771704	29.051643192488264	35.13380281690141
6403	chr9	ZNG1A	-	172488	173366	173142	0.7109626117246202	0.026149226651063187	0.026149226651063187	25.882262996941897	9.22782874617737	276.11607142857144	136.53125
6404	chr9	PLGRKT	-	5357970	5358360	5358094	0.493385992862054	0.09029271821268903	0.09029271821268903	186.92741935483872	199.26612903225808	293.2631578947368	364.2142857142858
6405	chr9	PTGR1	-	111562566	111563231	111562988	0.8799186543133499	-0.007207652619652408	0.007207652619652408	10.009478672985782	17.393364928909953	313.90946502057614	444.90946502057614
6406	chr9	TMEM245	-	109015134	109020505	109019909	0.16760045965631906	0.14735064272610054	0.14735064272610054	114.21298429319371	108.83329842931937	205.29026845637583	266.0973154362416
6407	chr9	SECISBP2	+	89358720	89359663	89359489	0.960928771197463	0.06997828800984007	0.06997828800984007	75.7183908045977	120.99425287356321	63.81924577373212	108.37191157347205
6408	chr9	SLC27A4	+	128360333	128361470	128361222	0.34808993608825156	0.02737182527839572	0.02737182527839572	6.588709677419355	1.032258064516129	182.99775028121485	119.57817772778402
6409	chr9	PTAR1	-	69709524	69718684	69711142	0.890392801944423	-0.20888269736262433	0.20888269736262433	32.834363411619286	44.163782447466005	28.43476531424026	32.38743038981703
6410	chr9	PRRX2	+	129722216	129722674	129722491	0.9807694011104033	0.031670973233523636	0.031670973233523636	182.71584699453553	242.44262295081967	160.17818181818183	218.60727272727274
6411	chr9	ELAVL2	-	23690103	23692887	23691606	0.9955287719260834	-0.025415233428250028	0.025415233428250028	87.51164337990686	76.53493013972056	75.91256830601093	64.95862607338017
6412	chr9	PTPN3	-	109375699	109379633	109378248	0.8704092157469552	-0.03855865435758146	0.03855865435758146	6.832091016084739	12.753628874068262	54.02960288808664	77.29025270758123
6413	chr9	BRD3OS	+	134026207	134031587	134030274	0.24586892772960697	-0.31513895965389915	0.31513895965389915	205.29246001523228	294.8492003046459	170.4757806737153	194.05999508237034
6414	chr9	LRRC19	-	26993135	26995849	26994396	0.8478226304841833	3.1121160183348406	3.1121160183348406	1.2133227597145122	0.08088818398096749	0.3509979353062629	0.23468685478320717
6415	chr9	KYAT1-SPOUT1	-	128819650	128822833	128822076	0.3583170718084869	-0.049440994561034596	0.049440994561034596	38.147155812036274	42.96784830997527	312.445178335535	250.49273447820346
6416	chr9	UCK1	-	131523800	131525221	131524576	0.0066831380809189754	-0.22594155969133994	0.22594155969133994	90.84664948453609	131.32603092783506	270.2604651162791	233.64031007751942
