	Chrom	Gene	Strand	Start	End	Positions
9985	chr6	TBPL1	+	133986960	133990432	[133988800, 133988386, 133989828, 133987750, 133989351, 133987478, 133989208, 133988251, 133989405]
9986	chr6	MAP3K7	-	90513578	90516681	[90514796, 90514221, 90515532, 90514900, 90515318, 90514873, 90514267, 90515711]
9987	chr6	BTN2A1	+	26476121	26476622	[26476500]
9988	chr6	PDE10A	-	165327288	165333127	[165331457, 165332202, 165331532, 165332048, 165332881, 165332306, 165332371, 165328755, 165330462]
9989	chr6	H2BC4	-	26113169	26123926	[26118531, 26118281, 26119436, 26119569, 26118546, 26118172, 26116896, 26120743, 26117683, 26123318, 26120119, 26115778, 26118723, 26115908, 26115785, 26114891, 26122574, 26116052, 26117591, 26115804, 26117340, 26122334, 26116959, 26122338, 26114793, 26122217, 26116969, 26119531, 26115062, 26120054, 26122358, 26114941]
9990	chr6	BAG6	-	31639027	31639226	[31639059]
9991	chr6	TAB2	+	149409576	149411607	[149410691, 149410535]
9992	chr6	SYCP2L	+	10963781	10974309	[10966176, 10967075, 10965731, 10967141, 10966729, 10967689, 10970057, 10966380, 10972042, 10967150, 10966831, 10965295, 10972302, 10972366, 10964692, 10964568, 10964573]
9993	chr6	IL20RA	-	136999970	137002355	[137000554, 137000623, 137001305, 137000698, 137000445]
9994	chr6	QRSL1	+	106665781	106668417	[106666338, 106667522, 106666470, 106666343, 106666022, 106667919, 106666577, 106666325, 106666329, 106666333]
9995	chr6	CENPW	+	126348465	126348875	[126348593, 126348789]
9996	chr6	RNF182	+	13976908	13980310	[13979342]
9997	chr6	KLHL32	+	97139120	97140753	[97140137, 97140367]
9998	chr6	MEA1	-	43011142	43012621	[43012251, 43012110]
9999	chr6	LAMA4	-	112107930	112109582	[112108634, 112108774, 112109130, 112108300, 112108889, 112108282, 112109151]
10000	chr6	MLIP	+	54215139	54218086	[54217056, 54216367, 54217075, 54216981, 54216604]
10001	chr6	SLC18B1	-	132769369	132770336	[132770032]
10002	chr6	TREM1	-	41273604	41276230	[41276016, 41274393, 41274082]
10003	chr6	TREM1	-	41279536	41281153	[41280714, 41280228, 41280262]
10004	chr6	SMLR1	+	130834869	130837135	[130835035, 130836188, 130835269]
10005	chr6	PSMB9	+	32859404	32859851	[32859570]
10006	chr6	PLA2G7	-	46704200	46704696	[46704554]
10007	chr6	KHDRBS2	-	61679960	61681060	[61680530, 61680235, 61680260]
10008	chr6	FIG4	+	109825087	109825426	[109825348]
10009	chr6	CENPQ	+	49492143	49493107	[49492936, 49492906]
10010	chr6	RIPK1	+	3113052	3115187	[3113686, 3114015]
10011	chr6	EPB41L2	-	130839346	130858243	[130857091, 130844682, 130850700, 130842637, 130854157, 130857488, 130849822, 130855455, 130849829, 130848423, 130850986, 130844718, 130851507, 130851764, 130849463, 130846011, 130853056, 130842950, 130857292, 130856269, 130842961, 130843348, 130853082, 130843102, 130842978, 130855650, 130857444, 130842856, 130855789, 130845806, 130857327, 130857075, 130852088]
10012	chr6	TMEM242	-	157289024	157292999	[157292579, 157291789, 157292510, 157289661]
10013	chr6	BCKDHB	+	80168874	80170216	[80169398]
10014	chr6	BCKDHB	+	80255396	80256131	[80255470, 80255439]
10015	chr6	BCKDHB	+	80273134	80276503	[80274945, 80274662, 80273291, 80274386, 80275731, 80275288, 80274203]
10016	chr6	BCKDHB	+	80281471	80356859	[80304641, 80303625, 80302613, 80333343, 80305193, 80325165, 80336433, 80329269, 80328247, 80326200, 80331320, 80285250, 80284228, 80333381, 80334407, 80331340, 80300621, 80341585, 80303188, 80302177, 80295018, 80331373, 80287342, 80288366, 80285297, 80325754, 80301179, 80296575, 80325767, 80309390, 80302226, 80338585, 80316577, 80307364, 80285864, 80307885, 80308401, 80307890, 80332979, 80324278, 80303291, 80322750, 80282824, 80305864, 80285388, 80285393, 80334550, 80307417, 80342236, 80285414, 80300778, 80338155, 80333034, 80331501, 80304878, 80320755, 80302839, 80281847, 80337657, 80301309, 80338183, 80342797, 80288530, 80282900, 80309017, 80305435, 80288542, 80300832, 80301858, 80288043, 80339249, 80342321, 80308531, 80309049, 80296262, 80308550, 80341832, 80335690, 80328010, 80307532, 80319822, 80300884, 80308055, 80281954, 80332645, 80300399, 80300916, 80286069, 80308089, 80300921, 80329090, 80325510, 80319369, 80320917, 80306584, 80300451, 80305062, 80300973, 80332207, 80302012, 80343487, 80336832, 80290760, 80327626, 80303054, 80290768, 80330194, 80282582, 80338903, 80341975, 80284122, 80288734, 80331255, 80334829, 80333810, 80311283, 80320498, 80345079, 80282620, 80337917]
10017	chr6	UBR2	+	42619467	42620351	[42620078]
10018	chr6	UBR2	+	42691031	42693505	[42691265, 42691939, 42692542]
10019	chr6	TRAF3IP2	-	111555380	111559551	[111559496, 111558959, 111556465, 111558804, 111558744, 111556285, 111558430]
10020	chr6	GOPC	-	117560268	117563384	[117561701, 117562054, 117560775, 117562132, 117563254]
10021	chr6	TRERF1	-	42224930	42228669	[42227053, 42228142, 42226223, 42225518, 42225716, 42226230, 42226616]
10022	chr6	HDGFL1	+	22569565	22571666	[22571248]
10023	chr6	LGSN	-	63275950	63281220	[63278912, 63279717, 63280328, 63278250, 63280043, 63279501, 63278449, 63278837]
10024	chr6	CD164	-	109366513	109369017	[109368680, 109368364, 109368405, 109367295]
10025	chr6	IFNGR1	-	137197483	137198639	[137198153, 137198186, 137198197]
10026	chr6	CCDC28A	+	138792748	138793319	[138792907, 138792916]
10027	chr6	SMIM13	+	11134402	11138733	[11134752, 11135909, 11134891, 11136335, 11135794, 11137010, 11137523, 11135544]
10028	chr6	MRS2	+	24422936	24423477	[24423242]
10029	chr6	MRS2	+	24423583	24426190	[24424544, 24425570, 24424782, 24424245, 24424886, 24425406]
10030	chr6	TMEM217	-	37212180	37215282	[37214756]
10031	chr6	TMEM217	-	37216059	37219041	[37217658, 37218492, 37218666, 37217351]
10032	chr6	HEY2	+	125759116	125761269	[125759922, 125759764]
10033	chr6	ALDH8A1	-	134917392	134918867	[134917750]
10034	chr6	CALHM5	+	116515599	116524788	[116518979, 116518532, 116518403, 116518084, 116520999, 116522981, 116522185, 116517901, 116519821, 116519216, 116521776, 116522331, 116522673, 116516821, 116521851]
10035	chr6	KIAA0319	-	24544106	24551525	[24549763, 24546883, 24546956, 24546357, 24548287, 24546108, 24546079]
10036	chr6	SLC25A27	+	46676382	46678190	[46676963, 46677301, 46676991]
10037	chr6	ANKRD6	+	89630432	89633834	[89632900, 89630951, 89631015, 89632214, 89631194, 89631485]
10038	chr6	NKAIN2	+	124823219	124825640	[124824801, 124825258, 124824685, 124825017, 124825182]
10039	chr6	HACE1	-	104728093	104729764	[104728801, 104728935]
10040	chr6	SNRPC	+	34773445	34773857	[34773772]
10041	chr6	PTP4A1	+	63580013	63583588	[63580805, 63582406, 63581550, 63580176, 63581435]
10042	chr6	CALHM4	+	116557824	116561127	[116559688, 116558562, 116558205]
10043	chr6	EDN1	+	12295961	12297194	[12296847]
10044	chr6	H2BC12	-	27138292	27146858	[27142113, 27141698, 27144803, 27140390, 27140808, 27144809, 27141449, 27142190, 27141360, 27141456, 27140944, 27140500, 27141972, 27144796]
10045	chr6	MMUT	-	49430359	49431856	[49431298, 49431203, 49430886, 49431191, 49430762, 49431535, 49430672, 49431315, 49431035, 49430747, 49431389]
10046	chr6	BMP5	-	55753652	55755682	[55754040, 55755332, 55755527, 55755625, 55754700, 55754990, 55754994, 55755475, 55754776]
10047	chr6	EEF1A1	-	73515749	73517934	[73516632, 73517532]
10048	chr6	HLA-E	+	30492540	30494194	[30493304, 30493000, 30493318]
10049	chr6	ZKSCAN3	+	28365425	28369172	[28366552, 28367546, 28366733]
10050	chr6	MBOAT1	-	20099683	20102412	[20100825, 20100730, 20100859]
10051	chr6	C6orf58	+	127591542	127591820	[127591665]
10052	chr6	AMD1	+	110893475	110895713	[110894977, 110894155, 110894965, 110894042, 110894301]
10053	chr6	LHFPL5	+	35819436	35824070	[35820739, 35820708, 35820168, 35820712, 35820745, 35820716, 35820720, 35820753, 35820180, 35820724, 35820247, 35820734]
10054	chr6	OR12D3	-	29373422	29375291	[29373720]
10055	chr6	MRAP2	+	84089090	84090881	[84089801, 84089714]
10056	chr6	SOD2	-	159669068	159682638	[159679137, 159682113, 159678593, 159677573, 159674054, 159679562, 159676304, 159677078, 159675511]
10057	chr6	SOD2	-	159690918	159692863	[159691756, 159691375]
10058	chr6	RNF8	+	37390741	37394734	[37393419, 37393165, 37392402, 37391220, 37393529, 37393146]
10059	chr6	PCMT1	+	149802199	149811421	[149808170, 149804109, 149802895, 149804336, 149803601, 149805296, 149808180, 149802517, 149807318, 149808188]
10060	chr6	TRIM10	-	30151942	30154486	[30152449]
10061	chr6	NEDD9	-	11183297	11185671	[11184432, 11184847, 11183655]
10062	chr6	NEDD9	-	11198307	11201046	[11200617, 11200940]
10063	chr6	QKI	+	163563419	163578592	[163570562, 163569803, 163573779, 163573273, 163565594, 163574554, 163567005, 163566366, 163567781, 163567270, 163564586, 163569196, 163571763, 163565769, 163564490, 163570126, 163573845, 163573850, 163573858, 163567075, 163572969, 163575416, 163565818, 163564541, 163573118]
10064	chr6	TREML1	-	41149259	41149918	[41149363]
10065	chr6	IRAK1BP1	+	78898063	78903102	[78901655, 78901671, 78898568, 78901481, 78900783, 78900086, 78900951, 78899768, 78900090, 78900891, 78899479]
10066	chr6	FAM135A	+	70559715	70561174	[70560846, 70560534, 70560759, 70559992, 70560377]
10067	chr6	LTA	+	31573280	31574324	[31574076]
10068	chr6	ECHDC1	-	127288711	127314896	[127310978, 127312649, 127292943, 127294610, 127313170, 127302807, 127305112, 127309720, 127304991, 127298079, 127296676, 127310634, 127295403, 127301932, 127314475, 127306158, 127313200, 127313204, 127302967, 127313208, 127294904, 127302711, 127313212, 127293758, 127302078, 127313216, 127297221, 127305673, 127296718, 127295567, 127303251, 127314648, 127300957, 127301094, 127299048, 127312233, 127299692, 127314671, 127314419, 127299443, 127293690, 127311100]
10069	chr6	FAM217A	-	4068366	4069920	[4069529]
10070	chr6	MAK	-	10762722	10764606	[10764216, 10763539, 10764173]
10071	chr6	MMS22L	-	97142160	97146887	[97146048, 97146551, 97145238, 97143223, 97146105, 97146075]
10072	chr6	NMBR	-	142074483	142076049	[142075237]
10073	chr6	NDUFAF4	-	96889314	96891391	[96890297, 96889967, 96890578, 96891030, 96890617]
10074	chr6	MYO6	+	75841213	75842804	[75842132, 75842045]
10075	chr6	MYO6	+	75914812	75919537	[75915522, 75916803, 75918501, 75915401, 75916462, 75917935, 75915730, 75916218]
10076	chr6	ENPP4	+	46143275	46146688	[46145378, 46145155, 46145118, 46145865, 46144181, 46145502, 46144023, 46143421, 46145374]
10077	chr6	UQCC2	-	33696763	33697750	[33697590]
10078	chr6	TNFAIP3	+	137881034	137883312	[137882570]
10079	chr6	TRIM27	-	28903001	28904665	[28903856, 28903538]
10080	chr6	POU3F2	+	98834573	98839458	[98838720, 98837842, 98837852, 98836559]
10081	chr6	TMEM14B	+	10756466	10756981	[10756558]
10082	chr6	PEX6	-	42963864	42964471	[42964026]
10083	chr6	RIPOR2	-	24804283	24806473	[24804872, 24806260, 24805589]
10084	chr6	RIPOR2	-	24839343	24840775	[24840127]
10085	chr6	HLA-F	+	29726402	29726524	[29726500]
10086	chr6	OOEP	-	73368554	73368863	[73368621]
10087	chr6	RAET1E	-	149883178	149889623	[149886400, 149886404, 149886408, 149886700, 149886392, 149886329, 149886396, 149886237]
10088	chr6	C6orf141	+	49550667	49552095	[49551522]
10089	chr6	SYNJ2	+	158093887	158099176	[158094275, 158095307, 158098317, 158097998, 158094454, 158097142, 158094460, 158098301]
10090	chr6	DSE	+	116430953	116431814	[116431433, 116431313, 116431229]
10091	chr6	DSE	+	116435586	116444861	[116438630, 116439423, 116440614, 116437100, 116441998, 116438383, 116441904, 116443028, 116438265, 116437948, 116441405, 116441246, 116442557]
10092	chr6	AKAP7	+	131281529	131283532	[131282502, 131282931, 131282028, 131281646]
10093	chr6	MOG	+	29670700	29672365	[29671995, 29670759]
10094	chr6	TPBG	+	82364622	82367420	[82366916, 82366868]
10095	chr6	DDO	-	110388320	110388832	[110388449]
10096	chr6	DDO	-	110391783	110393342	[110392198]
10097	chr6	MARCKS	+	113859682	113863475	[113861345, 113861603, 113862083, 113861798, 113862822, 113861734, 113861788]
10098	chr6	SLC22A23	-	3268972	3273412	[3270128, 3270725]
10099	chr6	SLC22A23	-	3323341	3324002	[3323459]
10100	chr6	MRPL18	+	159798051	159798429	[159798125]
10101	chr6	OR2J3	+	29111880	29114770	[29113819, 29112990, 29114091]
10102	chr6	CCNC	-	99542386	99544273	[99543256, 99543794, 99543515, 99543373]
10103	chr6	B3GAT2	-	70856678	70861749	[70858274, 70861187, 70860749, 70859696, 70860080, 70860915, 70860406, 70857463, 70858650, 70859803]
10104	chr6	RRAGD	-	89364615	89368207	[89367892, 89365565]
10105	chr6	OSTM1	-	108041408	108044840	[108042843, 108042372, 108042838]
10106	chr6	ASF1A	+	118907401	118909171	[118907852, 118907653]
10107	chr6	ENPP1	+	131890340	131895155	[131893220, 131890756, 131893897, 131890862, 131892669]
10108	chr6	C6orf132	-	42101118	42103878	[42102399]
10109	chr6	NUS1	+	117706924	117710727	[117708001, 117708515, 117710021, 117708870, 117709799, 117708584, 117708201, 117708175, 117708574, 117708914, 117710068, 117710106, 117709341, 117707230]
10110	chr6	TMEM151B	+	44275402	44279444	[44278813]
10111	chr6	FAM83B	+	54939705	54945099	[54941216, 54942016, 54943555, 54941863, 54941351, 54943594, 54942005, 54941567]
10112	chr6	ZSCAN9	+	28227689	28229256	[28227903]
10113	chr6	WRNIP1	+	2785006	2786952	[2785448, 2785732]
10114	chr6	PLG	+	160752899	160754097	[160753269]
10115	chr6	MUC21	+	30987999	30989903	[30988399]
10116	chr6	PKIB	+	122725127	122726373	[122726171, 122725388, 122725871]
10117	chr6	VEGFA	+	43784540	43786487	[43785844, 43785826, 43784956]
10118	chr6	NOX3	-	155395367	155396962	[155395980]
10119	chr6	RPS6KA2	-	166409363	166412887	[166411216]
10120	chr6	TBC1D7-LOC100130357	-	13266535	13305187	[13289733, 13304967, 13304073, 13273100, 13272972, 13279374, 13273110, 13279263, 13303840, 13295391, 13287970, 13285795, 13281704, 13275951, 13303730, 13290038, 13280059, 13276091, 13280063, 13274819, 13276102, 13304010, 13291211, 13279179, 13279312, 13299537, 13278162, 13286740, 13290069, 13298536, 13279468, 13287149, 13279095, 13273209, 13275003]
10121	chr6	CD2AP	+	47624185	47627263	[47626736, 47625753, 47625987, 47625982]
10122	chr6	LIN28B	+	105078413	105083332	[105079888, 105080368, 105080372, 105079868]
10123	chr6	CCR6	+	167136239	167139141	[167137640, 167138301]
10124	chr6	MTRES1	+	107051056	107051586	[107051322, 107051317, 107051238]
10125	chr6	CRISP1	-	49834256	49835443	[49834748, 49834878]
10126	chr6	CAP2	+	17556358	17557780	[17557160, 17556807]
10127	chr6	KHDC3L	+	73363555	73364171	[73364012]
10128	chr6	ZDHHC14	+	157672723	157678157	[157677021, 157673923, 157675881, 157677004, 157675901, 157677331, 157673533]
10129	chr6	BTN2A2	+	26392221	26394874	[26393977, 26393914, 26393643, 26394071]
10130	chr6	BLOC1S5	-	8013566	8015828	[8014001]
10131	chr6	BVES	-	105096821	105101213	[105098445]
10132	chr6	H2AC4	-	26033091	26033618	[26033282]
10133	chr6	ADGRF4	+	47718388	47722014	[47721136, 47720833, 47718458, 47719571]
10134	chr6	VTA1	+	142218497	142224685	[142222050, 142220932, 142219204, 142220522, 142219855, 142219055, 142221807, 142220754, 142219189, 142219574, 142221239, 142223515, 142220094]
10135	chr6	FOXP4	+	41598788	41602384	[41600609, 41600670]
10136	chr6	GRM1	+	146426558	146437601	[146428864, 146430112, 146429185, 146432483, 146431202, 146431680, 146430590, 146430541, 146430606, 146431311, 146430610, 146430547, 146432211, 146428055, 146433850, 146431294, 146428319]
10137	chr6	COL19A1	+	70207146	70212468	[70209921, 70210274, 70210531, 70207409, 70210174]
10138	chr6	EXOC2	-	485153	486764	[486124, 486583]
10139	chr6	IMPG1	-	75921113	75922166	[75922089, 75921879]
10140	chr6	AFG1L	+	108522296	108526001	[108522656, 108522448, 108522711, 108523835, 108524447]
10141	chr6	ZFAND3	+	38152234	38154624	[38152616]
10142	chr6	USP45	-	99432324	99435846	[99435200, 99433313, 99433000, 99433004, 99435214, 99435221, 99433367, 99433564, 99435517, 99434206]
10143	chr6	USP45	-	99458958	99462815	[99462465, 99461669, 99459659, 99460176, 99461874, 99460115, 99462618, 99459644, 99461502]
10144	chr6	USP45	-	99482260	99482883	[99482530]
10145	chr6	LYRM2	-	89632223	89637353	[89636641, 89633859, 89636134, 89634796, 89636146, 89634293, 89633854, 89635135]
10146	chr6	SERAC1	-	158109518	158111502	[158110233, 158110226, 158110572, 158110222]
10147	chr6	ZSCAN23	-	28432654	28435078	[28433144, 28433226, 28434070, 28433567]
10148	chr6	MYCT1	+	152721741	152728185	[152725472, 152725089, 152725027, 152726084, 152724707, 152724070, 152724554, 152722570, 152724844, 152726029, 152724490, 152724654, 152724560, 152727057, 152722514, 152722576, 152725151]
10149	chr6	ERVFRD-1	-	11102488	11105630	[11104586]
10150	chr6	RIPPLY2	+	83854096	83857515	[83856939, 83856850, 83856011]
10151	chr6	PNRC1	+	89083752	89085160	[89083993]
10152	chr6	DUSP22	+	348768	351355	[350657, 350686]
10153	chr6	L3MBTL3	+	130139609	130141438	[130140490, 130139676, 130140471]
10154	chr6	OR2I1P	+	29553224	29557773	[29555265, 29556325, 29556972, 29555470, 29556976, 29556596, 29555604, 29555834]
10155	chr6	IRF4	+	407454	411443	[409338, 409263]
10156	chr6	PPP1R14C	+	150248745	150250392	[150249314]
10157	chr6	FRK	-	115931148	115942625	[115934400, 115933164, 115934895, 115934224, 115933618, 115942387, 115940243, 115941557, 115934645, 115933945, 115941050, 115933371, 115934301, 115935454, 115933375]
10158	chr6	HLA-A	+	29945450	29945870	[29945755]
10159	chr6	ACOT13	+	24701458	24705046	[24702688, 24701700, 24703876, 24702824, 24704268, 24703984, 24704338, 24701906, 24703577, 24703514]
10160	chr6	ASCC3	-	100508193	100509533	[100508754, 100509391, 100508471]
10161	chr6	ASCC3	-	100856302	100859202	[100856936, 100859050, 100858348, 100858700, 100858192, 100858932, 100858581, 100859029, 100857785, 100858618, 100858013]
10162	chr6	AK9	-	109492854	109493571	[109493003, 109493068, 109493118]
10163	chr6	AK9	-	109631695	109633103	[109633060]
10164	chr6	SNAP91	-	83552884	83556245	[83553600, 83553678, 83554255, 83555891, 83553530, 83555995]
10165	chr6	SNAP91	-	83595109	83597323	[83596064, 83597083, 83596060, 83596454]
10166	chr6	AKAP12	+	151348710	151358559	[151354006, 151356951, 151354011, 151355676, 151354205, 151356759]
10167	chr6	ZNF318	-	43336069	43340502	[43337152, 43336870, 43338479, 43340249, 43337532]
10168	chr6	UST	+	149073832	149076990	[149074221, 149076342]
10169	chr6	TPD52L1	+	125262833	125264407	[125263481, 125263926]
10170	chr6	WASF1	-	110099818	110100679	[110100290, 110100411]
10171	chr6	TFB1M	-	155256133	155258082	[155257284, 155257510, 155257279, 155257679, 155257535]
10172	chr6	TRIM26	-	30184454	30186558	[30185145, 30185361]
10173	chr6	TRAM2	-	52497407	52503270	[52499944, 52502996]
10174	chr6	ZBTB24	-	109462593	109466574	[109463298, 109463522, 109463815, 109463528, 109463537, 109464563, 109464028]
10175	chr6	ZKSCAN4	-	28241696	28245975	[28242790, 28242534, 28242381, 28244305, 28244658, 28244669]
10176	chr6	HLA-DPB1	+	33086218	33089696	[33086861]
10177	chr6	DEK	-	18223859	18225730	[18224608, 18224197, 18224460, 18225245, 18224191]
10178	chr6	HLA-DPA1	-	33064568	33068804	[33067680, 33065990, 33065839]
10179	chr6	COL21A1	-	56056589	56057844	[56056986, 56056803, 56057442]
10180	chr6	TBC1D7	-	13318713	13321095	[13320561, 13320787, 13319813]
10181	chr6	MTRF1L	-	152987361	152990095	[152988219, 152989668, 152990020]
10182	chr6	MTRF1L	-	152998292	152998629	[152998489, 152998499, 152998445, 152998526]
10183	chr6	ZNF451	+	57100602	57109716	[57105120, 57103106, 57104035, 57102408, 57104015, 57106994, 57106940, 57103197, 57102271]
10184	chr6	ZNF451	+	57168422	57170305	[57168764, 57168475, 57169084, 57169431]
10185	chr6	HLA-DQA2	+	32746239	32747198	[32746880]
10186	chr6	SRPK1	-	35832965	35835488	[35834850]
10187	chr6	CLVS2	+	123063673	123072925	[123066625, 123068034, 123069315, 123065740, 123066124, 123064722, 123068437, 123069219, 123071523, 123065258, 123064751, 123069360, 123068593, 123069874, 123068597, 123069880, 123064120, 123065285, 123067590, 123068230, 123069274, 123069404, 123070302, 123066979, 123068648, 123065340, 123066749]
10188	chr6	RUNX2	+	45546826	45551082	[45548608, 45548296, 45550126, 45549427, 45549718, 45547191, 45549983]
10189	chr6	JARID2	+	15520068	15522042	[15520406, 15521615]
10190	chr6	PBOV1	-	138215985	138218491	[138217731, 138216528, 138217329, 138217337, 138217950]
10191	chr6	TIAM2	+	155256483	155257723	[155256924]
10192	chr6	ULBP1	+	149970015	149973715	[149972185, 149972685, 149972521]
10193	chr6	BAG2	+	57183777	57189833	[57188161, 57188322, 57186871, 57188230, 57186857, 57187273, 57185196, 57188528, 57183797, 57187637, 57187159, 57185146, 57188575]
10194	chr6	BEND6	+	57008180	57010948	[57009409, 57009989, 57009542, 57009417, 57010283, 57009421, 57009170, 57010100, 57010452]
10195	chr6	BEND6	+	57018420	57027346	[57018546, 57020988, 57021013, 57023970]
10196	chr6	TTLL2	+	167340104	167342688	[167341625, 167340813, 167341873]
10197	chr6	NT5E	+	85493840	85495784	[85495138]
10198	chr6	FAM229B	+	112100669	112102790	[112101066, 112101795, 112100869, 112102095]
10199	chr6	SCAF8	+	154831938	154834244	[154833320]
10200	chr6	SLC17A2	-	25912753	25913451	[25912984, 25912988]
10201	chr6	CRISP3	-	49727375	49728857	[49728730]
10202	chr6	HDDC2	-	125275349	125276243	[125275899, 125275892, 125275903]
10203	chr6	SASH1	+	148548294	148552044	[148550584, 148548753, 148550349]
10204	chr6	SMIM40	-	33323627	33329279	[33328192, 33328164, 33328196, 33328168, 33328200, 33328172, 33328496, 33328178, 33328184, 33328188, 33326527]
10205	chr6	SLC16A10	+	111222002	111231194	[111227684, 111224518, 111224263, 111228281, 111223947, 111224462, 111223410, 111226267, 111222997, 111226105, 111224827, 111226620, 111227935]
10206	chr6	PRIM2	+	57325924	57326367	[57326284]
10207	chr6	PRIM2	+	57645927	57646850	[57646671]
10208	chr6	SMAP1	+	70860199	70862015	[70860626, 70861154]
10209	chr6	CUTA	-	33416441	33416776	[33416566]
10210	chr6	TBCC	-	42744497	42746103	[42744877]
10211	chr6	TXNDC5	-	7881516	7883266	[7881977]
10212	chr6	RFPL4B	+	112349603	112351294	[112349662]
10213	chr6	RPS12	+	132817479	132817564	[132817552]
10214	chr6	GFOD1	-	13357829	13365662	[13364617, 13363978, 13359644, 13363949]
10215	chr6	GRM4	-	34018642	34022870	[34020712, 34021872, 34021866]
10216	chr6	TRAPPC3L	-	116494988	116497073	[116495875, 116496103, 116495400, 116495857, 116495513, 116496506, 116496252]
10217	chr6	PDCD2	-	170575294	170577717	[170577379, 170577148, 170577383]
10218	chr6	PDCD2	-	170581088	170583188	[170581761, 170582429, 170582526]
10219	chr6	PGK2	-	49785659	49787285	[49786766]
10220	chr6	ID4	+	19838583	19842197	[19840035, 19839811, 19840975, 19841364, 19840665]
10221	chr6	CDSN	-	31115086	31117529	[31115601]
10222	chr6	SNX3	-	108211221	108212254	[108211539, 108211532]
10223	chr6	RPP40	-	4994716	4995276	[4995064, 4995071]
10224	chr6	CLIC5	-	45898455	45903255	[45899473, 45900571, 45899478]
10225	chr6	EYA4	+	133528724	133532128	[133528931, 133530821, 133530984, 133530006, 133530583, 133529656, 133530141]
10226	chr6	RSPH3	-	158972870	158977848	[158974146, 158975518, 158976649, 158976302, 158974774, 158975358]
10227	chr6	SAMD5	+	147564393	147570021	[147566816, 147568355, 147567047, 147568655, 147566994, 147567348, 147567510, 147568377, 147567547, 147568799]
10228	chr6	PTCHD4	-	47856672	47879936	[47862144, 47868672, 47870471, 47862411, 47869835, 47865617, 47869457, 47870231, 47860764, 47861917, 47874974, 47864733, 47874339, 47862053, 47877166, 47876398, 47862193, 47867570, 47877435, 47865276, 47871683, 47872710, 47874375, 47874121, 47877578, 47861323, 47865289, 47870417, 47871698, 47872767, 47860181, 47862491, 47862495, 47876704, 47864031, 47877986, 47862248, 47869928, 47863018, 47861611, 47872237, 47862637, 47866223, 47861488, 47878129, 47861367, 47870073, 47869695]
10229	chr6	PTCHD4	-	47899608	47901935	[47901794, 47899974, 47901257, 47900362, 47901458, 47900473, 47901532]
10230	chr6	CGAS	-	73423710	73425578	[73424842, 73424564, 73424693, 73424855, 73424568, 73424826, 73424859, 73424572, 73424541, 73424510, 73424863]
10231	chr6	REPS1	-	138903492	138905132	[138904033, 138904961, 138904165, 138904717, 138904886, 138904311]
10232	chr6	PKHD1	-	51615298	51619520	[51616352, 51616061, 51617398]
10233	chr6	PKHD1	-	51720848	51722020	[51721568, 51721494]
10234	chr6	TXLNB	-	139240060	139243314	[139241325]
10235	chr6	METTL24	-	110243939	110246260	[110244529, 110244396, 110244310]
10236	chr6	H2BC5	+	26158120	26171349	[26161410, 26162312, 26168726, 26161943, 26168989, 26168477, 26158621, 26168481, 26161322, 26161962, 26168495, 26160079, 26159825, 26165095, 26168171, 26160368, 26161783, 26161787, 26161791]
10237	chr6	GABRR1	-	89177503	89179063	[89178242, 89177795]
10238	chr6	ARHGAP18	-	129576131	129578604	[129577796, 129577800, 129577000, 129578442, 129577356, 129577493, 129578037, 129577113, 129577821]
10239	chr6	PERP	-	138088504	138092268	[138091137, 138090081, 138091304, 138090733, 138090801, 138090546, 138089556, 138091931]
10240	chr6	NCOA7	+	125928635	125932034	[125929346, 125928803, 125929615, 125930896, 125930385, 125931092, 125930075]
10241	chr6	GJA1	+	121446831	121449727	[121449250, 121448405]
10242	chr6	VIP	+	152757095	152759760	[152758946, 152759338, 152758194, 152758130, 152758870, 152759003]
10243	chr6	H3C6	+	26224901	26227473	[26226626, 26225013]
10244	chr6	TCF19	+	31162476	31164215	[31163896, 31163756, 31163782]
10245	chr6	SMIM8	+	87340115	87342329	[87341701, 87340551, 87341738, 87340203, 87340753, 87340309, 87340565]
10246	chr6	UBD	-	29555514	29556350	[29555644]
10247	chr6	SH3BGRL2	+	79699497	79703655	[79702257, 79702636, 79700486, 79702495]
10248	chr6	C6orf120	+	169702125	169706360	[169705576, 169703162, 169703661, 169704850]
10249	chr6	HEBP2	+	138412879	138422197	[138417346, 138417122, 138418055, 138416843, 138414904, 138413435]
10250	chr6	SESN1	-	108984308	108987630	[108986885, 108987527, 108987082, 108986890, 108985553, 108987025, 108986620, 108986460]
10251	chr6	TAGAP	-	159034480	159037124	[159035019, 159034892, 159035182, 159035258, 159036509]
10252	chr6	TAGAP	-	159038904	159039309	[159039042]
10253	chr6	BRD2	+	32980581	32981505	[32981296]
10254	chr6	SLC22A2	-	160216754	160217498	[160216883, 160217484, 160217019]
10255	chr6	ARID1B	+	157206166	157210779	[157209251, 157208041, 157206511, 157208693, 157209240]
10256	chr6	SCAND3	-	28570534	28573827	[28571911, 28572026, 28573209, 28573754, 28571644, 28571678]
10257	chr6	TMEM200A	+	130440406	130443067	[130442173, 130442655]
10258	chr6	OR11A1	-	29425503	29427732	[29426144, 29426188, 29425861]
10259	chr6	DOP1A	+	83162789	83168471	[83165509, 83163495, 83166535, 83164298, 83167437, 83163886, 83162989, 83163217, 83166801, 83163540, 83164503, 83164986, 83163869, 83164223]
